Fusion 2021,College - Women ,25,9,2021
Martinsville & Axton,VA,2021-09-25,2021-09-26
https://play.usaultimate.org/events/Fusion-2021/schedule/Women/CollegeWomen/
North Carolina,1
teamInfo,Pleiades,"Chapel Hill, North Carolina",http://www.uncpleiades.com,https://www.facebook.com/unc.pleiades/,https://twitter.com/UNC_Pleiades/
coaches,Jessica Jones,Claire Revere,Elisabeth Parker
0,Alana Holder
0,Allison Reilly
0,Caroline Spencer
0,Dhara Buebel
0,Ella Juengst
0,Emily Przykucki
0,Erica Birdsong
0,Eugenia Chow
2,Alexandra Evans
6,Claudia Dare
01,Grace Conerly
04,Julia Zwierzynski
05,Taylor Lewis
08,Kailyn Lowder
09,Sydney Rehder
11,Dawn Culton
12,Selena Kleber
13,Tyler Smith
16,Isabel Myers-Miller
20,Bridget Mizener
23,Milena Jojic
24,Sarah Combs
25,Rachel Yao
34,Alexandra Barnett
38,Jessica Wu
45,Meg Woodburn
86,Connie Cui
b,r,e,a,k
Temple,9
teamInfo,T.U.F Broads,"Philadelphia, Pennsylvania",,,
coaches,Evan Maynard,William Shutt,Sofia Spadotto,Maria Buxton
0,Anne Alexander
0,Ava Paulson
0,Gabby Jasmin
0,Hannah Seeley
0,Chiara Vea
0,Joy Best
0,Julia Chein
0,Marcella Macalalag
0,Maya Desai
0,Rebecca Kurtz
0,Ruby Ginsburg
0,Sofia Powers
0,Nora Derbyshire
0,Paige Reece
0,YuTing Yao
2,Carys Shearer
3,Charlotte Nesbitt
5,Linda Liu
08,Melissa Wolfgang
10,Benish Benjamin
16,Alyssa Colella
18,Michelle Snyder
27,Rachel Small
27,Tolu Olubajo
29,Isabel Hunt
33,Christina Holgado
69,J'Lynn Matthews
b,r,e,a,k
James Madison,8
teamInfo,Bitchmonkeys,"Harrisonburg, Virginia",http://jmuwomensultimate.wordpress.com/,,https://twitter.com/Bitchmonkeys
0,Ani Davis
0,Ashton White
0,Emi Wheeler
0,Iliana Gardner
0,Jennifer Freebus
0,Kayley Skorupski
0,Madalyn  Sica
0,Madison Hesson
0,Mykala Dittmar
0,Sydney Bohn
1,Hayley Maxwell
3,Savanna Malone
5,Ziyan Rattelman
17,Anna Lewis
18,Elizabeth  Strona
33,Kaitlyn  Walton
b,r,e,a,k
George Washington University Y,16
teamInfo,Gdub Y,"Washington, District of Columbia",,,
coaches,Abigail Austin
0,Dina Moradian 
0,Julia Lauk
0,Lauren Cubell
0,Lucy Rath
0,Olivia De Lorenzo
0,Rachel Paicopolis 
0,Rio Daims
0,Rita Seidl
0,Sara Mitchell
0,Sophia DePumpo
0,Sydny Welcher
0,Abby Schrupp
0,Allyson  Smith
0,Calli Merron
16,Caroline Bereuter
31,Tarana Ranjan
b,r,e,a,k
