Queen City Tune-Up 2025,College - Men ,15,2,2025
Rock Hill,SC,2025-02-15,2025-02-16
https://play.usaultimate.org/events/Queen-City-Tune-Up-2025/schedule/Men/CollegeMen/
North Carolina,1
teamInfo,Darkside,"Chapel Hill, North Carolina",http://www.uncdarkside.com/,https://www.facebook.com/UNCDarkside,https://twitter.com/UNC_Darkside
coaches,Daniel Zhu
0,Theodore Aspinwall
00,Thomas Harley
01,Andrew Fan
03,Aaron Wei
04,Samuel Redinbo
05,Arjun Deshmukh
06,Watkins Parker
07,Eli Fried
08,Hayden Naylor
10,Ben Dameron
11,Alex Fiordalisi
12,Max Goetz
13,Daniel Zhang
14,Bodhi Harmony
15,Seth Fried
16,Brian Trowbridge
18,Jake Schwartz
19,Frederick Huang
20,Henry Holland
21,Josh Singleton
22,Addison Carnow
25,Min Lim
27,Jason Manning
28,Cohen Sears
34,Noah Bush
35,Matthew Barcellos
41,Jachym Zvelebil
42,William Spykerman
48,John  Sowinski 
51,Kevin Pignone
80,John Riley
87,Dov Bearman
88,Henry Chen
99,Keller Fraley
b,r,e,a,k
Auburn,10
teamInfo,Aetos,"Auburn, Alabama",,https://www.facebook.com/auburnultimate,https://twitter.com/AuburnUltimate
0,Evan Amon
0,Gavin Collins
0,Gray King
0,Grayson Smith
0,Jared Eudy
0,Joshua Rigby
0,Lee Thomas
0,Noah Gill
0,Ron Warren
0,Ruston Bassett
0,William Appleby
1,Garrett Nix
2,Justin Evans
5,Tyler Riemer
8,Jake Givens
11,Isaac Warren
16,Azim Kanjiyani
17,Carson Owen
19,Daniel Myatt
20,Trent Baldwin
22,Robert Johnson
25,Kenneth Tyburczy
26,Kody Shively
27,Aaron Reeves
50,Matthew Melton
89,Joshua Reed
b,r,e,a,k
Yale,20
teamInfo,Süperfly,"New Haven, Connecticut",http://superfly.sites.yale.edu,https://www.facebook.com/SuperflyUltimate,https://twitter.com/yalesuperfly
0,Alec Brainard
0,Manuel Bosteels
0,Nic Spangler
0,Rishabh Garg
3,Owen Hathaway Hacker
4,Jack Griffin
5,Javier Pardo
7,Zubin Birnbach
8,John Kiely
9,Nayan Birnbach
13,Ben Chaimberg
15,John Timmers
18,Micah Derringer
19,Thomas Venarde
26,George Cheung
27,Jack Cloherty
28,Eric Bormann
31,Aman Jain
33,Ayden Lee
36,Henry Berger
47,Zaki Siraj
99,Carson Punt
b,r,e,a,k
North Carolina-Charlotte,11
teamInfo,Charlotte Skyrise,"Charlotte, North Carolina",,https://www.facebook.com/groups/UNCCfrisbee/,
0,Andrew Rogers
0,Elliott Albin
0,John Wood
0,Matthew Nightingale
0,Michael Duda
0,Patrick Ireland
0,Rashid Moreau
3,Benjamin Evashavik
5,Rocky Morris
7,Lars Neske
9,Enzo Arcuri
11,Marcel Atkinson
13,Brandon Cousar
14,Erik Kirby
15,Munir Fleurizard
21,Aidan Stokes
23,Brooks Fleming
26,Peter Geniac
31,Thomas Wray
33,Jamie Williford
44,Avery Dunham
44,Jackson Franke
59,Max McDonald
66,Gautam Das
88,Griffin Thomas
92,Sean Kiser
b,r,e,a,k
Washington University,2
teamInfo,Contra,"St. Louis, Missouri",contra.wustl.edu,,twitter.com/wucontra
coaches,Blake Larson
0,Campbell Tucker-Hill
0,Cole Segal
0,Cyrus Beauvais
0,Eddie Zhao
0,Finn Hanson
0,Jackson Freeman
0,Jake Bender
0,Michael Coyne
0,Nico Rose
0,Ronak Agarwal
1,Noah Stovitz
2,Rohan Patel
3,Cameron Freeman
5,Mitchell O'Keefe
6,Bennett Schwartz
8,Joel Brown
9,Nicholas Jeschke
15,Jack Wellons
15,Jacob Tindall
17,Isaac Trommer
24,Seth Fisher-Olvera
25,Dillon Lee
28,Elie Weitzman
33,Nicolas Sprague
35,Benjamin Reimler
44,Isaac Fenster
96,Joe Hess
